Year,Department,JobTitle,AveAnnualRate,NumEmployees
2008,Public Health & Wellness,Laboratory Technician U317    ,40279.85,2
2008,Public Health & Wellness,Laboratory Technologist U317  ,33300.8,5
2008,Public Health & Wellness,Licensed Practical Nurse U317 ,36885.33333,3
2008,Public Health & Wellness,Local Area Network Analyst    ,47652.8,1
2008,Public Health & Wellness,Management Assistant U310     ,33471.75,2
2008,Public Health & Wellness,Management Assistant U317     ,33938.17143,14
2008,Public Health & Wellness,Mosquito Control - Temp Wrk   ,14625,4
2008,Public Health & Wellness,Nutrition Manager             ,55536,1
2008,Public Health & Wellness,Nutrition Services Spec U310  ,40657.136,5
2008,Public Health & Wellness,Nutrition Services Spec U317  ,54772.34286,14
2008,Public Health & Wellness,Nutrition Supvsr              ,51500.8,2
2008,Public Health & Wellness,Nutrition Svcs Educator U317  ,43229.33333,3
2008,Public Health & Wellness,Nutrition Svcs Specialist-BX  ,9573.2,1
2008,Public Health & Wellness,Office Worker                 ,7779.2,1
2008,Public Health & Wellness,Payroll Specialist            ,26936,1
2008,Public Health & Wellness,Plan Review-Water & Sewer U317,27830.4,1
2008,Public Health & Wellness,Public Information Specialist ,41766.4,1
2008,Public Health & Wellness,Public Information Supvsr     ,56638.4,1
2008,Public Health & Wellness,Radiologic Technician A/U U317,29348.8,1
2008,Public Health & Wellness,Receptionist                  ,24627.2,1
2008,Public Health & Wellness,Secretary A/U U317            ,36864.53333,6
2008,Public Health & Wellness,Secretary/Stenographer U317   ,38688,1
2008,Public Health & Wellness,Senior Sub Abuse Counslr U310 ,45302.4,4
2008,Public Health & Wellness,Social Service Technician U317,26707.2,1
2008,Public Health & Wellness,Substance Abuse Counselr U317 ,34866,1
2008,Public Health & Wellness,Substance Abuse Supvsr        ,44699.2,2
2008,Public Health & Wellness,Swimming Pool Prog - Temp Wrk ,14820,2
2008,Public Health & Wellness,Technology Cabinet Admin      ,75400,1
2008,Public Health & Wellness,Training Coordinator          ,31366.4,1
2008,Public Health & Wellness,Translator U310               ,19279,1
2008,Public Health & Wellness,Vital Statistics Spec U317    ,28246.4,1
2009,Public Health & Wellness,Administrative Asst           ,26544.96,5
2009,Public Health & Wellness,Administrative Coordinator    ,35401.6,2
2009,Public Health & Wellness,Adv Reg Nurse Practitionr U310,58676.8,1
2009,Public Health & Wellness,Assistant Director            ,73053.93333,3
2009,Public Health & Wellness,Business Accountant I         ,35079.2,2
2009,Public Health & Wellness,Business Manager I            ,45448,2
2009,Public Health & Wellness,Business Manager II           ,60008,2
2009,Public Health & Wellness,Business Specialist           ,31740.8,1
2009,Public Health & Wellness,Clerical Supvsr               ,39707.2,1
2009,Public Health & Wellness,Clerk Typist II U317          ,32090.24,5
2009,Public Health & Wellness,Comm Hlth Nurse Speclst - BX  ,11683.53333,6
2009,Public Health & Wellness,Comm Hlth Services Clerk - BX ,7165.6,1
2009,Public Health & Wellness,Comm Hlth Soc Svc Asst I U317 ,30336.8,2
2009,Public Health & Wellness,Comm Hlth Soc Svc Asst II U317,31026.66667,12
2009,Public Health & Wellness,Comm Hlth Svcs Clk Mobile U317,25043.2,2
2009,Public Health & Wellness,Community Health Admin        ,55376.53333,6
2009,Public Health & Wellness,Community Health Manager      ,50136.32,5
2009,Public Health & Wellness,Community Health Nurse Supvsr ,45382.62857,7
2009,Public Health & Wellness,Community Health Specialist   ,37103.04,5
2009,Public Health & Wellness,Community Health Supvsr       ,45337.06667,9
2009,Public Health & Wellness,Community Health Svcs Clk U317,31011.53939,33
2009,Public Health & Wellness,Community Hlth Med Asst U317  ,31392.4,20
2009,Public Health & Wellness,Community Hlth Nurse Spec U310,47221.92526,38
2009,Public Health & Wellness,Community Hlth Soc Wrkr U317  ,47099.52,5
2009,Public Health & Wellness,Community Outreach Coord      ,38660.26667,3
2009,Public Health & Wellness,Data Systems Analyst U317     ,45926.4,1
2009,Public Health & Wellness,Dentist                       ,83200,1
2009,Public Health & Wellness,Environmental Engineer Coord  ,61443.2,1
2009,Public Health & Wellness,Environmental Health Administr,54017.6,1
2009,Public Health & Wellness,Environmental Health Mngr     ,48276.8,1
2009,Public Health & Wellness,Environmental Health Spec U317,43455.61212,33
2009,Public Health & Wellness,Environmental Health Supvsr   ,45572.8,5
2009,Public Health & Wellness,Epidemiologist                ,47777.6,4
2009,Public Health & Wellness,Executive Assistant           ,46779.2,1
2009,Public Health & Wellness,Exp Function Dental Asst U317 ,35609.6,1
2009,Public Health & Wellness,Grants Contract Coordinator   ,56763.2,1
2009,Public Health & Wellness,Health Education Spec II U317 ,43564.65455,11
2009,Public Health & Wellness,Info Systems Specialist       ,34798.4,1
2009,Public Health & Wellness,Inventory Control Spec U317   ,45635.2,1
2009,Public Health & Wellness,Laboratory Assistant U317     ,23129.6,1
2009,Public Health & Wellness,Laboratory Tech & General Supv,54017.6,1
2009,Public Health & Wellness,Laboratory Technician U317    ,42411.2,1
2009,Public Health & Wellness,Laboratory Technologist U317  ,34324.16,5
2009,Public Health & Wellness,Licensed Practical Nurse U317 ,38161.06667,3
2009,Public Health & Wellness,Local Area Network Analyst    ,47652.8,1
2009,Public Health & Wellness,Management Assistant U317     ,34882.98667,15
2009,Public Health & Wellness,Mosquito Control - Temp Wrk   ,15600,4
2009,Public Health & Wellness,Nutrition Manager             ,55536,1
2009,Public Health & Wellness,Nutrition Services Spec U310  ,38715.95,4
2009,Public Health & Wellness,Nutrition Services Spec U317  ,54914.6,16
2009,Public Health & Wellness,Nutrition Supvsr              ,43222.4,1
2009,Public Health & Wellness,Nutrition Svcs Educator U317  ,44387.2,3
2009,Public Health & Wellness,Office Worker                 ,7779.2,1
2009,Public Health & Wellness,Payroll Specialist            ,26936,1
2009,Public Health & Wellness,Public Information Specialist ,41766.4,1
2009,Public Health & Wellness,Public Information Supvsr     ,56638.4,1
2009,Public Health & Wellness,Quality Improvement Coord     ,38771.2,1
2009,Public Health & Wellness,Radiologic Technician A/U U317,29931.2,1
2009,Public Health & Wellness,Receptionist                  ,22880,1
2009,Public Health & Wellness,Secretary A/U U317            ,36774.4,4
2009,Public Health & Wellness,Secretary/Stenographer U317   ,39457.6,1
2009,Public Health & Wellness,Senior Sub Abuse Counslr U310 ,46852,4
2009,Public Health & Wellness,Social Service Technician U317,27664,1
2009,Public Health & Wellness,Substance Abuse Supvsr        ,44699.2,2
2009,Public Health & Wellness,Swimming Pool Prog - Temp Wrk ,14820,3
2009,Public Health & Wellness,Technology Cabinet Admin      ,75400,1
2009,Public Health & Wellness,Translator U310               ,20059,1
2009,Public Health & Wellness,Vital Statistics Spec U317    ,28808,1
2010,Public Health & Wellness,Administrative Assistant ARRA ,26083.2,1
2010,Public Health & Wellness,Administrative Asst           ,27081.6,5
2010,Public Health & Wellness,Administrative Coordinator    ,35484.8,1
2010,Public Health & Wellness,Adv Reg Nurse Practitionr U310,58250.4,2
2010,Public Health & Wellness,Assistant Director            ,74514.26667,3
2010,Public Health & Wellness,Business Accountant I         ,34306.13333,3
2010,Public Health & Wellness,Business Accountant II        ,35484.8,1
2010,Public Health & Wellness,Business Manager I            ,46363.2,2
2010,Public Health & Wellness,Business Manager II           ,61214.4,1
2010,Public Health & Wellness,Business Specialist           ,32385.6,1
2010,Public Health & Wellness,Business Technician           ,26083.2,1
2010,Public Health & Wellness,Clerical Supvsr               ,40497.6,1
2010,Public Health & Wellness,Clerk Typist II U317          ,32722.56,5
2010,Public Health & Wellness,Comm Hlth Nurse Speclst - BX  ,12040.08,5
2010,Public Health & Wellness,Comm Hlth Services Clerk - BX ,7165.6,1
2010,Public Health & Wellness,Comm Hlth Soc Svc Asst I U317 ,28246.4,3
2010,Public Health & Wellness,Comm Hlth Soc Svc Asst II U317,31609.6,13
2010,Public Health & Wellness,Comm Hlth Svcs Clk Mobile U317,25916.8,1
2010,Public Health & Wellness,Community Health Admin        ,56485.86667,6
2010,Public Health & Wellness,Community Health Admin ARRA   ,60174.4,1
2010,Public Health & Wellness,Community Health Manager      ,51138.88,5
2010,Public Health & Wellness,Community Health Nurse Supvsr ,47195.2,4
2010,Public Health & Wellness,Community Health Spec ARRA    ,36015.2,2
2010,Public Health & Wellness,Community Health Specialist   ,37446.93333,6
2010,Public Health & Wellness,Community Health Supvsr       ,45769.24444,9
2010,Public Health & Wellness,Community Health Svcs Clk U317,31353.32571,35
2010,Public Health & Wellness,Community Hlth Med Asst U317  ,32338.8,20
2010,Public Health & Wellness,Community Hlth Nurse Spec U310,47022.52609,46
2010,Public Health & Wellness,Community Hlth Soc Wrkr U317  ,48027.2,5
2010,Public Health & Wellness,Community Outreach Coord      ,40591.2,2
2010,Public Health & Wellness,Data Systems Analyst U317     ,46841.6,1
2010,Public Health & Wellness,Dentist                       ,84864,1
2010,Public Health & Wellness,Environmental Engineer Coord  ,62670.4,1
2010,Public Health & Wellness,Environmental Health Administr,55099.2,1
2010,Public Health & Wellness,Environmental Health Mngr     ,49233.6,2
2010,Public Health & Wellness,Environmental Health Spec U317,44110.68235,34
2010,Public Health & Wellness,Environmental Health Supvsr   ,47954.4,4
2010,Public Health & Wellness,Epidemiologist                ,47636.16,5
2010,Public Health & Wellness,Executive Assistant           ,47715.2,1
2010,Public Health & Wellness,Exp Function Dental Asst U317 ,36316.8,1
2010,Public Health & Wellness,Grants Contract Coordinator   ,57907.2,1
2010,Public Health & Wellness,Health Education Spec I U317  ,36316.8,1
2010,Public Health & Wellness,Health Education Spec II U317 ,44432.58182,11
2010,Public Health & Wellness,Info Systems Specialist       ,35484.8,1
2010,Public Health & Wellness,Inventory Control Spec U317   ,46550.4,1
2010,Public Health & Wellness,Laboratory Assistant U317     ,23940.8,1
2010,Public Health & Wellness,Laboratory Tech - Temp Wrk    ,15600,1
2010,Public Health & Wellness,Laboratory Tech & General Supv,55099.2,1
2010,Public Health & Wellness,Laboratory Technician U317    ,43264,1
2010,Public Health & Wellness,Laboratory Technologist U317  ,35048,5
2010,Public Health & Wellness,Licensed Practical Nurse U317 ,39097.06667,3
2010,Public Health & Wellness,Local Area Network Analyst    ,48609.6,1
2010,Public Health & Wellness,Management Assistant U317     ,35541.25714,14
2010,Public Health & Wellness,Mosquito Control - Temp Wrk   ,15600,5
2010,Public Health & Wellness,Nutrition Manager             ,56638.4,1
2010,Public Health & Wellness,Nutrition Services Spec U310  ,35884.29,4
2010,Public Health & Wellness,Nutrition Services Spec U317  ,54334.22222,18
2010,Public Health & Wellness,Nutrition Supvsr              ,44096,1
2010,Public Health & Wellness,Nutrition Svcs Educator U317  ,45891.73333,3
2010,Public Health & Wellness,Office Worker                 ,7935.2,1
2010,Public Health & Wellness,Payroll Specialist            ,26936,1
2010,Public Health & Wellness,Plan Review-Water & Sewer U317,29286.4,1
2010,Public Health & Wellness,Public Information Specialist ,42598.4,1
2010,Public Health & Wellness,Public Information Supvsr     ,57761.6,1
2010,Public Health & Wellness,Quality Improvement Coord     ,39540.8,1
2010,Public Health & Wellness,Radiologic Technician A/U U317,30992,1
2010,Public Health & Wellness,Receptionist                  ,23337.6,1
2010,Public Health & Wellness,Secretary A/U U317            ,37512.8,4
2010,Public Health & Wellness,Secretary/Stenographer U317   ,40248,1
2010,Public Health & Wellness,Senior Sub Abuse Counslr U310 ,47736,4
2010,Public Health & Wellness,Social Service Prog Coord     ,39540.8,1
2010,Public Health & Wellness,Social Service Technician U317,28225.6,1
2010,Public Health & Wellness,Staff Helper/Internal         ,15600,1
2010,Public Health & Wellness,Substance Abuse Supvsr        ,45593.6,2
2010,Public Health & Wellness,Swimming Pool Prog - Temp Wrk ,14820,3
2010,Public Health & Wellness,Technology Cabinet Admin      ,76918.4,1
2010,Public Health & Wellness,Training Coordinator          ,31990.4,1
2010,Public Health & Wellness,Translator U310               ,20462,1
2010,Public Health & Wellness,Vital Statistics Spec U317    ,29827.2,1
2011,Public Health & Wellness,Administrative Assistant ARRA ,26083.2,1
2011,Public Health & Wellness,Administrative Asst           ,27747.2,3
2011,Public Health & Wellness,Administrative Coordinator    ,35484.8,1
2011,Public Health & Wellness,Assistant Director            ,74262.5,4
2011,Public Health & Wellness,Business Manager I            ,44096,1
2011,Public Health & Wellness,Business Manager II           ,61214.4,1
2011,Public Health & Wellness,Clerk Typist II U317          ,38230.4,2
2011,Public Health & Wellness,Comm Hlth Nurse Speclst - BX  ,12656.8,4
2011,Public Health & Wellness,Comm Hlth Services Clerk - BX ,7165.6,1
2011,Public Health & Wellness,Comm Hlth Soc Svc Asst I U317 ,29463.2,2
2011,Public Health & Wellness,Comm Hlth Soc Svc Asst II U317,32130.32727,11
2011,Public Health & Wellness,Comm Hlth Svcs Clk Mobile U317,26832,1
