Year,Department,JobTitle,RegularRate,OvertimeRate,IncentiveAllowance,Other
2015,Louisville Metro EMS,EMS Executive Director        ,34296,0,0,27436.8
2015,Louisville Metro EMS,EMS Fleet Technician          ,23317.39,697.25,350,0
2015,Louisville Metro EMS,EMS Manager                   ,66945.665,0,0,0
2015,Louisville Metro EMS,EMT                           ,28034.88169,9910.201867,286.746988,529.758494
2015,Louisville Metro EMS,Executive Administrator       ,70003.575,0,0,8003.575
2015,Louisville Metro EMS,Fleet Services Coordinator E/U,40981.37,4833.22,350,0
2015,Louisville Metro EMS,Personnel Coordinator         ,54274.76,0,0,0
2015,Louisville Metro EMS,Public Education Supvsr       ,44315.52,3529.75,0,0
2015,Louisville Metro EMS,Storekeeper I - E/U           ,32977.48333,184.9166667,350,0
2015,Louisville Metro EMS,Storekeeper II - E/U          ,44553.6,10730.39,350,0
2015,Louisville Metro EMS,Systems Analyst               ,19003.6,796.6,0,1326.64
2015,Louisville Metro Police,Administrative Asst           ,30137.63,2.012,250.6,0
2015,Louisville Metro Police,Administrative Clerk-Police   ,25783.52045,56.34818182,1013.950909,252.5195455
2015,Louisville Metro Police,Administrative Secretary      ,32298.24,264.382,1527.12,122.08
2015,Louisville Metro Police,Administrative Specialist-Pol ,33373.6,0,1433.12,0
2015,Louisville Metro Police,Asst Police Chief - Lt Colonel,116166.64,0,9836.3,0
2015,Louisville Metro Police,Attorney                      ,102884.35,0,0,1999.2
2015,Louisville Metro Police,Business Accountant I         ,24508.42,0,0,0
2015,Louisville Metro Police,Clerk Typist II-Police        ,30706.01333,45.57,1042.08,0
2015,Louisville Metro Police,Community Outreach Coord      ,60765.92,882.99,0,0
2015,Louisville Metro Police,Crime Analyst I-Police        ,33934.40333,129.305,265.52,32.005
2015,Louisville Metro Police,Crime Scene Technician I      ,45517.05733,4300.284667,1690.008,558.1333333
2015,Louisville Metro Police,Criminal Justice Specialist   ,41000.73,0,0,1825.064
2015,Louisville Metro Police,Criminal Justice Supvsr       ,51483.795,0,0,0
2015,Louisville Metro Police,Deputy Police Chief           ,124573.67,0,10093.02,0
2015,Louisville Metro Police,Executive Administrator       ,73476.81667,0,0,523.8666667
2015,Louisville Metro Police,Executive Assistant           ,44592.48,0,0,0
2015,Louisville Metro Police,Information Process Technician,33330.15,53.26310345,1071.553103,18.80862069
2015,Louisville Metro Police,Keeper I-Police               ,29725.76,2136.07,0,0
2015,Louisville Metro Police,Latent Fingerprint Technician ,56513.645,786.24,606.32,0
2015,Louisville Metro Police,LMPD Service Center Technician,31716.98944,511.1327778,434.9466667,423.4
2015,Louisville Metro Police,Management Assistant  - Police,34876.322,1.378,817.632,353.98
2015,Louisville Metro Police,Paralegal                     ,26259.885,135.27,0,0
2015,Louisville Metro Police,Permit/License Assistant      ,26617.85,12.95,0,0
2015,Louisville Metro Police,Personnel Specialist          ,36265.32667,79.02333333,0,0
2015,Louisville Metro Police,Personnel Supvsr              ,42137.42,4358.89,0,0
2015,Louisville Metro Police,Photographer Tech-Police      ,29573.53333,1500.153333,755.0133333,2415.106667
2015,Louisville Metro Police,Physical Fit Instr-Police     ,30713.76,0,1563.12,0
2015,Louisville Metro Police,Police Chief                  ,175102.2,0,11523.98,2995.2
2015,Louisville Metro Police,Police Lieutenant             ,79889.04403,4225.604839,8584.207419,625.3737097
2015,Louisville Metro Police,Police Major                  ,92596.68111,391.5622222,8754.375,2139.603889
2015,Louisville Metro Police,Police Officer                ,47649.9883,3067.718126,6596.545981,1977.694175
2015,Louisville Metro Police,Police Recruit                ,10892.97697,252.3684848,0,74.70878788
2015,Louisville Metro Police,Police Report Technician      ,38598.535,148.42,1787.6,0
2015,Louisville Metro Police,Police Sergeant               ,63108.72295,5287.444759,8082.113313,1031.393554
2015,Louisville Metro Police,Property Room Clk-Police      ,34941.40375,1478.51625,964.45,0
2015,Louisville Metro Police,Property Room Supvsr          ,44467.2,2783.61,0,0
2015,Louisville Metro Police,Public Information Specialist ,55813.725,9989.8,0,1084.6
2015,Louisville Metro Police,Records Supvsr I              ,41848.535,251.91,0,213.4
2015,Louisville Metro Police,Records Supvsr II             ,53219.485,0,0,0
2015,Louisville Metro Police,Storage Equipment Operator5day,30852.696,9379.276,216.52,71.828
2015,Louisville Metro Police,Storage Equipment Operator6day,39342.6,22217.975,566.3,0
2015,Louisville Metro Police,Tow-In Equipment Operator 5day,40110.45556,9832.328889,335.8666667,0
2015,Louisville Metro Police,Tow-In Equipment Operator 6day,41556.058,19523.67,586.3,0
2015,Louisville Metro Police,Traffic Control Off II        ,33924.8,9881.793333,2963.12,652.4
2015,Louisville Metro Police,Traffic Guard I               ,11262.30714,194.2189286,514.2857143,74.22214286
2015,Louisville Metro Police,Traffic Guard II              ,15809.39917,872.2086111,550,77.21888889
2015,Louisville Metro Police,Traffic Guard III             ,19515.00694,3989.205102,563.2653061,119.9120408
2015,Louisville Metro Police,Traffic Guard Supervisor      ,37834.1,2682.07,600,0
2015,Louisville Metro Police,Transcriber-Police            ,28755.5625,786.565,1533.12,0
2015,Louisville Metro Police,Vehicle Impoundment Supervisor,44872.96,391.63,0,181.28
2015,Louisville Metro Police,Victim Services Advocate      ,41193.6,0,0,0
2015,Louisville Metro Police,Video Forensics Specialist    ,56513.6,4860.06,1563.12,0
2015,Louisville Metro Police,Video Records Specialist      ,28212.185,0,0,0
2015,Louisville Metro Police,Word Processing Clerk Police  ,31740.8,0,1563.12,610.4
2015,Louisville Zoo,Administrative Assistant Z/U  ,36011.435,405.635,550,134.8
2015,Louisville Zoo,Administrative Clerk Z/U      ,28011.91,475.58,550,0
2015,Louisville Zoo,Administrative Coordinator    ,45432.3,1720.04,0,883.2
2015,Louisville Zoo,Assistant Director            ,80598.73,0,0,0
2015,Louisville Zoo,Auto Maint Mech Z/U           ,37564.22,6724.93,0,0
2015,Louisville Zoo,Carpenter Z/U                 ,32265.23,134.32,0,0
2015,Louisville Zoo,Cashier Coordinator Z/U       ,30873.78,822.26,500,307.2
2015,Louisville Zoo,Cashier Supvsr                ,41805.86,0,0,812.4
2015,Louisville Zoo,Cashier Z/U                   ,28116.94,963.11,550,546.4
2015,Louisville Zoo,Communications Coordinator I  ,40715.21,0,0,0
2015,Louisville Zoo,Construction Coordinator      ,55268.13,0,0,1074
2015,Louisville Zoo,Custodian - S1                ,8920.383333,9.976666667,0,0
2015,Louisville Zoo,Custodian I Z/U               ,25965.36667,560.6766667,266.6666667,0
2015,Louisville Zoo,Development Coordinator       ,30513.68,0,0,0
2015,Louisville Zoo,Development Manager           ,67959.31,0,0,0
2015,Louisville Zoo,Development Specialist Z/U    ,17995.07,365.83,150,1502.923333
2015,Louisville Zoo,Director                      ,132728.77,0,0,2657.85
2015,Louisville Zoo,Education Assistant Z/U       ,13567.515,689.345,0,0
2015,Louisville Zoo,Education Instructor          ,3708.280588,27.15882353,0,0
2015,Louisville Zoo,Educator I Z/U                ,43765.04,223.185,362.5,0
2015,Louisville Zoo,Elephant Area Supvsr          ,48163.88,0,0,0
2015,Louisville Zoo,Events Coordinator            ,49288.885,0,0,635.48
2015,Louisville Zoo,Events Specialist             ,5874.75,0,0,1546.34
2015,Louisville Zoo,Executive Assistant           ,30299.65,823.9,0,0
2015,Louisville Zoo,Gift Shop Supvsr              ,19712.76,0,0,3681.04
2015,Louisville Zoo,Group Sales Asst PT Z/U       ,11068.22,6.45,0,27.33
2015,Louisville Zoo,Group Sales Coordinator       ,46296.31,0,0,899.6
2015,Louisville Zoo,Guest Services Manager        ,50905.09,0,0,1079.2
2015,Louisville Zoo,Guest Services Supervisor II  ,42575.75,936.255,0,441
2015,Louisville Zoo,Horticulture Supvsr           ,43498.61,4392.01,0,844.8
2015,Louisville Zoo,Horticulture Worker I         ,36550.645,1753.81,0,0
2015,Louisville Zoo,Horticulturist                ,39320.58,1755.21,0,0
2015,Louisville Zoo,Keeper I Z/U                  ,31472.502,996.61,110,463.254
2015,Louisville Zoo,Keeper II Z/U                 ,34031.13977,1192.883023,295.3488372,-564.6406977
2015,Louisville Zoo,Keeper III Z/U                ,40955.06444,1340.372222,527.7777778,534.6088889
2015,Louisville Zoo,Maint HVAC Mech Z/U           ,47155.43,2623.49,0,0
2015,Louisville Zoo,Maintenance Mechanic Z/U      ,46230.89,2798.25,0,0
2015,Louisville Zoo,Maintenance Worker II Z/U     ,32981.855,989.815,550,0
2015,Louisville Zoo,Marketing Manager             ,77604.81,0,0,0
2015,Louisville Zoo,Membership Supvsr             ,26211.84,0,0,1123.54
2015,Louisville Zoo,Payroll Specialist Z/U        ,20085.185,263.85,0,3139.2
2015,Louisville Zoo,Personnel Supvsr              ,63873.47,0,0,1241.2
2015,Louisville Zoo,Public Education Coordinator  ,42013.71,0,0,0
2015,Louisville Zoo,Public Education Supvsr       ,56545.38,0,0,0
2015,Louisville Zoo,Public Information Specialist ,42856.87,365.05,0,0
2015,Louisville Zoo,Public Information Supvsr     ,48604.52,0,0,944.4
2015,Louisville Zoo,Receptionist Z/U              ,18931.785,588.565,275,0
2015,Louisville Zoo,Rides and Attractions Operator,3943.010851,18.89446809,0,0
2015,Louisville Zoo,Rides and Attractions Supvr   ,20269.96,713.21,0,0
2015,Louisville Zoo,Splash Park Attendant - Temp W,2465.408125,6.496875,0,0
2015,Louisville Zoo,Splash Park Supervisor        ,11614.06,28.35,0,0
2015,Louisville Zoo,Systems Administrator         ,42246.48,2165.86,0,0
2015,Louisville Zoo,Taxonomic Curator             ,56628.50667,0,0,729.4666667
2015,Louisville Zoo,Veterinarian                  ,37543.55,0,0,4609.2
2015,Louisville Zoo,Veterinary Hospital Supvsr    ,37271.57,0,0,0
2015,Louisville Zoo,Veterinary Technician         ,16432.045,0,0,0
2015,Louisville Zoo,Volunteer Coordinator         ,39415.12,2773.11,0,0
2015,Louisville Zoo,Zoo Aide                      ,6317.956,6.48,0,0
2015,Louisville Zoo,Zoo Aquatic LSS Specialist    ,40710.82,14688.43,0,0
2015,Louisville Zoo,Zoo Assistant Curator         ,46568.68,0,0,0
2015,Louisville Zoo,Zoo Crew Leader-Seasonal      ,14089.77,195.8133333,0,0
2015,Louisville Zoo,Zoo Electrician               ,47201.21,5710.56,450,0
2015,Louisville Zoo,Zoo Facilities Manager        ,28079.915,0,0,2489.935
2015,Louisville Zoo,Zoo Facilities Supervisor     ,40395.85,2101.36,0,0
2015,Louisville Zoo,Zoo Registrar Z/U             ,40985.36,450.94,550,0
2015,Louisville Zoo,Zoo Service Clerk             ,2999.345349,13.87604651,0,0
2015,Louisville Zoo,Zoo Service Clerk/ZU          ,9070.456667,416.3933333,0,0
2015,Louisville Zoo,Zoo Service Worker            ,4338.581702,0.569787234,0,0
2015,Louisville Zoo,Zoo Service Worker/ZU         ,7230.892,513.294,0,0
2015,Louisville Zoo,Zoo Team Leader - Seasonal    ,8926.5125,25.145,0,0
2015,Mayor's Office,Administrative Asst - S3      ,30696.83,0,0,0
2015,Mayor's Office,Chief of Community Building   ,80807.245,0,2447.815,18739.3
2015,Mayor's Office,Chief of Legal Counsel - IGA  ,114731.42,0,0,0
2015,Mayor's Office,Chief of Public Services      ,120778.4,0,0,2346.9
2015,Mayor's Office,Chief of Staff-Mayor's Office ,126017.2,0,0,0
2015,Mayor's Office,Counsel                       ,69114.53,0,0,267.75
2015,Mayor's Office,Deputy for Communications     ,21346.78,0,0,0
2015,Mayor's Office,Director of Comm - Appt       ,94207.54,0,0,0
2015,Mayor's Office,Dp Chief of Staff-Mayor's Offc,111666.05,0,0,0
2015,Mayor's Office,Mayor                         ,117747.8,0,0,0
2015,Mayor's Office,Mayor's Scheduler             ,71752.12,0,0,0
2015,Mayor's Office,Special Assistant             ,61907.61,0,0,2784.676667
2015,Mayor's Office,Special Assistant - IGA       ,76531.44,0,0,0
2015,Mayor's Office,Special Assistant - PT        ,26853.50667,0,0,331.1333333
2015,Mayor's Office,Special Police                ,45531.61,0,0,0
2015,Mayor's Office,Speech Writer                 ,25005.86,0,0,0
2015,Metro Animal Services,Administrative Clerk          ,32831.58,200.2,0,0
2015,Metro Animal Services,Administrative Coordinator    ,46721.51,10027.53,0,0
2015,Metro Animal Services,Animal Adoption Coord U310    ,24344.77909,1327.276364,0,147.2536364
2015,Metro Animal Services,Animal Adoption Supervisor    ,25750.855,1448.505,0,598.24
2015,Metro Animal Services,Animal Care Coordinator U310  ,30829.93,2478.775,0,94.05
2015,Metro Animal Services,Animal Care Specialist U310   ,19162.53,1056.0375,0,74.2375
2015,Metro Animal Services,Animal Control Officer I U310 ,29928.35,998.14,104.3778571,17.61428571
2015,Metro Animal Services,Animal Control Officer II U310,40097.985,1379.165,560.485,306.72
2015,Metro Animal Services,Animal Control Supervisor     ,37775.39,3101.03,0,587.2
2015,Metro Animal Services,Animal Services Clerk U310    ,29702.55167,520.7,182.635,11.5
2015,Metro Animal Services,Animal Svcs Lost & Found Coord,24312.61,1471.48,0,0
2015,Metro Animal Services,Animal Svcs Transport Clerk   ,5254.29,0,0,407.92
2015,Metro Animal Services,Assistant Director            ,71672.38,0,0,0
2015,Metro Animal Services,Communications Specialist     ,16346.35,0,0,0
2015,Metro Animal Services,Director                      ,95900.53,0,0,0
2015,Metro Animal Services,Executive Administrator       ,67864.11,0,0,0
2015,Metro Animal Services,Kennel Supervisor             ,33581.67,10337.86,0,0
2015,Metro Animal Services,Public Education Coordinator  ,33750.06,0,0,0
2015,Metro Animal Services,Public Information Supvsr     ,3632.16,0,0,99.88
2015,Metro Animal Services,Veterinarian                  ,64719.77,0,0,0
2015,Metro Animal Services,Veterinary Assistant U310     ,30568.3625,1268.8925,295.765,60.6925
2015,Metro Animal Services,Veterinary Clinic Coord U310  ,32090.58,8375.88,0,473.3
2015,Metro Corrections,Assistant Director            ,98714.47,0,0,14335.45
2015,Metro Corrections,Chaplain                      ,46192.36,0,0,0
2015,Metro Corrections,Chaplain Assistant            ,478.21,0,0,0
2015,Metro Corrections,Clerk Typist I A/U U310       ,32762.17,487.12,0,0
2015,Metro Corrections,Clerk Typist II U310          ,31293.21,0,354.41,293.04
2015,Metro Corrections,Community Outreach Spec       ,31219.3,119.28,0,0
2015,Metro Corrections,Correction Officer Recruit    ,10428.98,363.78,0,71.425
2015,Metro Corrections,Corrections Captain           ,62240.80571,791.2657143,0,2039.714286
2015,Metro Corrections,Corrections Chief             ,127478.93,0,0,0
2015,Metro Corrections,Corrections Clerk U310        ,37931.145,2519.934,974.113,53.856
2015,Metro Corrections,Corrections Deputy            ,84692.065,0,0,926.325
2015,Metro Corrections,Corrections Lieutenant        ,56034.08056,2123.411667,0,90.26888889
2015,Metro Corrections,Corrections Major             ,68282.045,2962.235,0,927.8
2015,Metro Corrections,Corrections Officer           ,35843.99005,2682.534275,0,219.6122392
2015,Metro Corrections,Corrections Program Trainer   ,1148.8,0,0,124.57
2015,Metro Corrections,Corrections Sergeant          ,48747.10353,3853.899216,0,493.405098
2015,Metro Corrections,Corrections Support Coordinato,42720.13,247.77,0,4932
2015,Metro Corrections,Corrections Support Technician,37523.88333,1233.57,0,0
2015,Metro Corrections,Corrections Supvsr I          ,43984.99333,1136.983333,322.2222222,0
2015,Metro Corrections,Corrections Supvsr II         ,46537.295,0,0,0
2015,Metro Corrections,Corrections Technician        ,22009.5125,2203.25,0,368.5
2015,Metro Corrections,Corrections Training Spec U310,9077.125,158.2,0,562.94
2015,Metro Corrections,Criminal Justice Supvsr       ,51150.84,0,0,0
2015,Metro Corrections,Data Systems Analyst U310     ,50559.41,2535.59,0,0
2015,Metro Corrections,Info Systems Analyst          ,10667.15,172.55,0,1330.06
2015,Metro Corrections,Info Systems Supvsr           ,57685.65,206.1,0,0
2015,Metro Corrections,Inmate Grievance Counselr U310,33419,172.16,0,0
2015,Metro Corrections,Inventory Control Spec U310   ,30182.62,66.73,638.145,107.7
